3765, 378
4518, 377
5271, 376
6023, 376
6775, 375
7527, 375
8279, 375
9031, 375
9786, 375
10542, 375
11297, 376
12052, 376
12808, 376
13563, 376
14315, 376
15070, 376
16451, 188
17833, 188
19213, 188
20593, 188
21973, 187
23353, 187
24105, 375
24860, 376
25616, 376
26372, 377
27126, 377
27882, 377
28638, 377
29394, 377
30150, 377
30905, 377
31661, 377
32417, 376
33172, 376
33927, 376
34683, 376
35439, 376
